YML105C,0.07,0.37,0.31,-0.06,-0.26,0.07,-0.12,0.13,-0.53,-0.05,-0.47,0,-0.24,0.04,-0.08,0.13,-0.14,0.11,0.07,0.06,-0.28,0.37,0.17,0.33
YML106W,-0.54,-0.52,-0.41,0.06,0.38,0.01,0.51,0.06,0.84,-0.27,0.03,-0.22,0.12,-0.25,0.63,-0.37,0.44,-0.02,0.87,0.24,0.58,-0.66,-0.75,-0.75
YML107C,-0.06,-0.11,0.012980353,-0.02,0.01,0.05,0.62,0.08,0.77,-0.31,-0.11,-0.54,-0.66,-0.34,1.68,-0.03,0.14,-0.02,-0.22,0.34,-0.23,-0.31,-0.4,-0.33
YML108W,0.95,0.82,0.42,0.24,-0.48,0.22,0.3,-0.06,-0.6,0.06,0.17,-0.17,-0.75,-0.4,-0.67,0.34,0.006023271,0.18,-0.28,0.09,-0.58,0.06,-0.15,0.28
YML109W,-0.27,0.65,0.94,0.43,0.07,0.1,-0.39,-0.23,-0.41,0.36,-0.15,0.44,0.13,0.24,0.24,0.11,-0.19,-0.33,-0.41,-0.73,0.11,-0.01,-0.13,-0.57
YML110C,0.42,-0.06,-0.52,-0.42,-1.66,-0.09,-0.91,0.21,-1.04,0.69,-0.19,0.65,-0.4,0.41,-0.88,0.44,-0.003016289,0.47,-0.5,0.16,-0.21,1.15,1.1,1.18
YML111W,0.29,0.45,0.13,-0.25,-0.17,-0.23,-0.05,0.07,-0.35,0.22,-0.14,0.23,-0.7,-0.07,0.21,-0.01,0.07,0.07,0.57,-0.48,0.62,0.02,-0.25,-0.23
YML112W,0.39,0.49,-0.07,0.4,-1.43,0.11,0.08,0.24,-0.74,0.46,-0.29,0.12,-0.78,-0.03,-0.86,0.43,0.004428768,0.32,-0.13,0.43,-0.13,0.36,0.24,0.39
YML114C,0.13,0.18,0.16,0.43,-0.44,0.36,0.16,0.27,0.14,0.17,-0.09,-0.04,-0.59,0.02,-0.55,0.37,0.012975686,0.25,-0.33,0.33,-1.01,0.17,-0.06,-0.03
YML115C,0.21,-0.03,-0.11,0.19,0.22,0.24,0.03,0.17,-0.15,0.14,-0.22,-0.05,-0.11,0.1,-0.03,0.15,0.1,0.22,-0.52,-0.49,-0.27,0.15,-0.05,0.12
YML116W,-0.29,-0.59,-0.9,-0.16,0.15,-0.11,0.46,-0.01,0.02,-0.09,0.38,-0.47,-0.29,-0.23,-0.18,0.05,1.33,0.25,0.45,-0.03,0.34,-0.18,-0.08,0.17
YML117W,-0.03,-0.28,0.37,0.34,0.1,-0.2,-0.33,-0.12,-0.51,0.1,-0.17,0.17,0.15,0.03,0.19,-0.03,-0.05,-0.26,0,-0.15,-0.4,0.45,0.33,0.28
YML118W,0.07,-0.32,0.166824638,-0.02,-0.09,-0.36,0.01,-0.15,-0.54,-0.15,0.07,-0.75,-0.463835364,0.287014208,-0.15,0.08,1.42,0.01,0.18,0.03,0.27,0.06,0.16,0.18
YML119W,0.32,-0.91,-0.97,-0.05,-0.19,1.06,0.84,1.53,0.3,0.1,-0.97,-0.93,-1.13,-0.85,-0.46,0.58,0.2,0.83,0.42,0.77,-0.05,0.45,-0.46,-0.42
YML120C,-1.68,-1.65,-0.71,0.22,0.08,0.11,0.15,0.38,0.22,0.15,-0.37,-0.09,-0.19,0.24,0.3,-0.31,-0.2,0.15,0.45,0.68,0.77,0.39,0.43,0.46
YML121W,0.38,-0.15,-0.47,0,0.06,-0.12,-0.12,-0.01,-0.15,-0.19,0.31,-0.22,-0.26,-0.03,0.04,-0.19,0.04,-0.12,0.31,0.17,0.4,0.17,-0.08,0.23
YML123C,-0.27,-0.64,-0.79,0.43,0.61,0.45,0.48,0.5,0.77,0.03,0.1,-0.07,0.11,-0.04,0.38,0.19,0.61,0.19,0.5,-0.77,0.04,-0.89,-1.08,-0.85
YML124C,-0.27,-0.41,-0.15,0.36,0.42,-0.1,0.76,0.48,-0.19,-0.17,-0.68,0.2,-0.36,0.39,0.17,-0.21,-0.17,0.25,-0.026705943,-0.19,0.3,-0.38,0.14,-0.17
YML125C,-0.38,-0.72,0.04,0.81,0.33,0.53,0.36,0.18,-0.75,-0.9,-0.87,-0.18,-0.42,0.37,0.63,0.83,0.22,0.62,-0.03,-0.23,-0.16,-0.31,-0.18,0.21
YML126C,-0.55,-0.62,-0.53,0.19,0.3,0.33,0.04,0.22,0.34,0.36,0.24,0.42,0.22,0.24,0.07,0.25,0.01,0.15,-0.22,-0.51,-0.73,-0.09,-0.11,-0.02
YML127W,-0.37,-0.54,-0.37,0.36,0.2,0.04,0.14,-0.26,-0.36,-0.26,-0.05,-0.1,0.03,0.32,0.88,0.18,0.34,-0.08,0.38,0.15,0.28,-0.28,-0.3,-0.32
YML128C,0.24,-0.75,-0.9,-0.36,-0.21,-0.32,-0.04,-0.43,-0.26,-0.08,-0.02,-0.12,0.19,0.14,0.67,-0.12,0.36,-0.17,0.32,0.35,0.67,-1.09,0.86,1.09
YML129C,-0.35,-0.31,-0.45,-1.62,-0.2,-0.78,0.16,-0.34,-0.01,-0.25,-0.01,0,-0.21,1.25,0.57,-0.15,0.31,-0.25,0.33,1.13,0.56,0.19,-0.23,0.68
YML130C,0.66,-0.17,-0.55,-0.38,-0.55,-0.47,-0.47,-0.38,-0.38,-0.11,-0.51,-0.31,-0.51,-0.28,0.28,0.69,0.64,0.49,-0.11,-0.01,0.34,0.81,0.54,0.73
YML131W,-0.23,-0.74,-1.03,-0.62,-0.16,-0.44,0.47,-0.26,0.04,-0.21,0.16,-0.12,0.1,-0.26,0.61,0.01,0.26,-0.15,0.57,0.56,0.83,0.17,0.08,0.34
YML132W,-0.2,-0.41,-0.13,-0.01,0.51,-0.12,0.09,-0.33,0.36,-0.02,0.51,0.26,0.81,0.03,0.49,-0.2,0.34,-0.31,0.22,-0.86,-0.8,-0.1,-0.11,-0.01
YMR001C,0.03,-1.7,-1.2,0.98,0.44,0.64,0.17,1.54,0.05,-0.03,-1.3,-1.25,-1.7,0.03,-0.32,1.13,0.53,1.31,0.6,0.89,-0.46,0.2,-0.37,-0.23
YMR002W,-0.62,-1.1,-0.87,0.05,0.2,0.37,0.09,0.31,-0.3,0.04,-0.57,-0.02,-0.55,0.22,0.07,0.54,-0.09,0.61,-0.23,0.27,-0.26,0.73,0.36,0.75
YMR003W,-1.06,-1.18,0.26,1.33,0.29,0.56,-0.18,-0.8,-0.77,-1.3,-0.41,-0.41,-0.24,0.86,1.06,1.24,0.94,0.61,0.12,0.02,-0.08,-0.66,-0.5,0.3
YMR004W,-0.14,-0.16,0.08,0.2,-0.06,-0.02,-0.18,0.01,-0.51,0.07,-0.62,-0.02,-0.34,0.19,0.03,0.14,-0.51,0,-0.36,0.44,-0.25,0.81,0.54,0.66
YMR005W,0.92,0.88,0.65,0.28,-1.05,0.24,-0.98,0.16,-0.98,0.56,-0.48,0.42,-0.62,0.38,-0.68,0.32,-0.41,0.38,-0.65,-0.09,-0.84,0.63,0.38,0.58
YMR006C,-0.511441472,0.36,-0.18,-0.31,0.45,-0.435303666,0.181098104,0.295092004,-0.019042167,-0.48,0.25,-0.016205226,0.25,0.05,0.201631442,-0.65,0.174779974,0.017757082,-0.740267432,0.59,0.509643695,0.478306336,-0.136048674,-0.33
YMR008C,0.08,-0.15,-0.13,0.25,-0.74,0.35,-0.06,0.36,-0.09,0.58,-0.22,0.28,-0.39,-0.08,-0.31,0.05,-0.02,0.14,0.23,-0.63,-0.06,0.23,0.12,0.18
YMR009W,0.19,-0.33,0.35,0.04,-0.26,-0.19,0.25,0.05,-0.03,0.04,-0.26,0.09,-0.41,-0.07,0.07,-0.28,0.06,0.04,-0.17,0.07,-0.19,0.42,0.15,0.36
YMR010W,0.51,0.03,0.25,0.32,-0.06,0.15,0.13,0.08,-0.16,0.25,0,0.3,-0.11,0.27,0.08,0.06,-0.03,0,-0.06,-0.65,-0.32,-0.27,-0.38,-0.38
YMR011W,-0.48,1.04,-1.03,-1.08,-0.99,-0.71,0.19,0.53,1.25,1.39,0.99,0.29,-0.19,-0.94,0.17,0.03,0.64,0.35,0.58,-0.69,0.39,-0.19,-0.57,-0.97
YMR012W,0.01,-0.2,-0.13,0.11,-0.52,0.09,0.48,0.14,-0.5,0.28,-0.07,-0.01,-0.31,0.28,0.07,0.3,-0.87,0.25,-0.55,-0.03,0.16,0.56,0.26,0.21
YMR013C,-0.13,-0.1,-0.31,-0.19,0.28,-0.93,0.26,0.24,0.54,-0.73,-0.01,0.84,0.56,-0.1,0.3,-0.66,0.2,0.02,0.5,0.02,0.31,0.31,-0.38,-0.85
YMR014W,1.22,1.08,0.56,0.22,-0.56,0.32,-0.03,0.32,-0.42,0.15,-0.56,-0.3,-0.56,0.38,-0.17,0.52,-0.96,-0.06,-0.67,0.71,-1.17,0.24,-0.18,-0.08
YMR015C,-0.53,-1.24,-1.33,0.58,1.02,0.46,0.65,0.47,1,0.08,0.19,0.05,0.19,-0.13,0.15,-0.04,0.58,0.02,0.14,-0.73,-0.05,-0.44,-0.6,-0.49
YMR016C,0.53,0.46,0.49,0.25,-0.03,0.31,0.44,0.37,0.08,0.03,-0.26,0.01,-0.26,-0.27,0.43,0.25,0.07,-0.1,0.07,-0.2,-0.63,-0.5,-0.73,-0.8
YMR017W,-0.91,0.16,-0.1,0.23,0.33,0,0.68,0,0.35,-0.06,-0.11,0.07,-0.37,-0.05,0.56,-0.35,0.25,-0.37,0.59,-0.2,-0.054554892,0.074573661,-0.47,-0.25
YMR019W,-0.41,-0.15,0.36,0.27,0.5,0.21,0.02,-0.03,-0.05,-0.14,-0.17,-0.57,0.08,0.03,0.25,-0.02,0.05,-0.45,0.24,-0.03,0.23,-0.05,0.08,-0.25
YMR020W,-0.17,-0.2,0.09,0.48,-0.05,-0.08,-0.05,-0.17,-0.64,-0.27,-0.12,0.21,0.13,-0.05,0.41,0.24,0.1,-0.02,-0.02,-0.31,-0.09,0.18,0.13,0.27
YMR021C,0.15,0.27,0.35,0.05,-0.09,0.06,-0.26,0.18,-0.31,0.31,0,0.43,-0.33,0.08,-0.18,0.06,-0.31,-0.08,-0.22,-0.28,0.1,-0.18,0.14,0.08
YMR022W,-0.04,0.04,0.12,0.07,-0.21,-0.21,-0.09,-0.23,-0.64,0.28,0.24,0.65,0.23,0.13,0.62,-0.26,-0.23,-0.27,0.01,-0.03,-0.13,0.01,-0.05,0
YMR023C,-0.02,-0.06,0.11,-0.41,0.15,0.2,0.13,0.11,0.03,0.17,-0.09,-0.02,-0.57,-0.07,0.23,-0.03,0.07,-0.2,-0.09,-0.15,0.18,-0.01404179,-0.04,0.37
YMR024W,-0.29,-0.68,-0.68,-0.52,-0.7,-0.11,-0.39,0.14,-0.51,0.39,0.04,0.46,-0.15,0.11,0.42,0.32,0.04,0.22,0.18,0.23,0.1,0.62,0.34,0.43
YMR025W,0.12,0.05,0.06,-0.38,-0.2,-0.32,0.21,-0.26,0.29,-0.17,-0.53,0.57,-0.36,-0.18,0.61,-0.42,0.47,-0.3,0.45,-0.24,0.9,0.00634583,-0.18,-0.2
YMR026C,-0.34,0.02,0.12,-0.11,-0.2,0.11,0.12,0.15,-0.08,-0.07,-0.05,0.31,-0.34,0.29,0.04,-0.08,-0.23,-0.01,-0.13,0.29,0.15,-0.05,-0.02,0.12
YMR027W,-0.42,-0.39,-0.08,-0.01,-0.01,-0.04,-0.11,-0.01,-0.42,0.13,-0.26,0.28,-0.19,0.32,-1.03,0.02,0.13,0.22,-0.04,0.19,0.18,0.6,0.44,0.53
YMR028W,-0.12,0.43,0.27,-0.03,-0.55,0.17,0.05,0.08,-0.4,-0.18,0.15,-0.05,-0.65,0.41,-0.02,-0.29,-0.05,-0.13,0.05,0.37,0.08,0.03,0.18,0.2
YMR029C,-0.65,-0.11,0.31,-0.28,-0.34,-0.53,-0.12,-0.27,0.04,0.31,0.02,0.1,-0.02,0.17,-0.16,-0.16,-0.02,-0.25,0.25,0.25,0.14,0.6,0.29,0.43
YMR030W,0.19,0.48,0.69,0.34,-0.6,0.53,-0.19,0.3,-0.62,0.38,-0.03,-0.05,-0.7,-0.37,-0.44,0.07,-0.5,0.2,-0.39,-0.25,-0.21,0.44,0.23,0.52
YMR031C,-0.85,-1.15,-1.82,-0.73,-0.67,0.8,0.66,1.39,0.29,0.64,-0.79,-0.59,-1.27,-0.76,-0.7,0.61,0.11,1,0.31,1.31,0.04,1.11,0.48,0.57
YMR032W,-0.71,-1.43,-1.55,0.06,-0.4,1.82,0.92,1.86,-0.26,0.25,-1.03,-1.49,-1.26,-0.98,-0.55,1.23,0.47,1.58,0.37,0.94,0.06,0.75,-0.26,-0.37
YMR033W,0.02,0.05,0,-0.02,-0.07,0.02,0.08,0,0.14,-0.05,0.007921466,0.4,-0.25,0.05,-0.33,-0.03,0.07,-0.29,0.33,0.27,0,-0.14,-0.23,-0.02
YMR034C,-0.27,0.12,0.27,-0.18,0.04,-0.12,0.42,-0.07,0.03,-0.22,-0.33,-0.16,0.16,-0.29,0.3,-0.4,0.57,-0.14,0.39,0.03,0.73,-0.27,-0.2,-0.4
YMR035W,-0.18,-0.14,0.18,0.12,-0.5,-0.07,0.16,0.15,-0.08,-0.08,0.02,-0.38,-0.03,-0.003608326,0.3,-0.36,-0.07,0.09,0.04,-0.16,0.36,0.12,0.21,0.3
YMR036C,-0.14,0.03,-0.21,-0.28,0.32,-0.18,0.56,-0.46,-0.01,0.03,0.05,0.03,0.8,0.31,0.72,-0.49,0.56,-1.3,0.29,0.02,1.25,-1.23,0.38,-1.03
YMR037C,-0.06,-0.19,-0.11,0.44,-0.43,0.26,0.41,0.02,-0.58,0.08,-0.16,0.12,-0.04,0.44,0.63,0.21,0.05,-0.01,-0.21,-0.24,-0.17,-0.01,-0.19,-0.26
YMR038C,0.45,0.32,0.2,0.03,-0.18,0.21,-0.3,0.17,-0.49,0.24,-0.55,0.1,-0.63,-0.24,-0.42,0.2,-0.18,0.27,-0.71,0.17,-0.12,0.54,0.35,0.57
YMR039C,0.43,-0.060475253,0.31,-0.26,-0.6,-0.08,-0.13,0.07,-0.3,0.16,-0.38,-0.2,-0.37,-0.01,-0.02,0.28,-0.24,-0.04,-0.49,1.16,0.090615977,0.24,0.14,0.3
YMR040W,0.19,0.8,-0.04,-0.67,0.37,-0.72,0.01,-0.27,0.31,-0.35,0.01,-0.35,0.1,-0.02,0.54,-0.77,0.43,-0.25,0.28,-0.02,0.89,-0.12,-0.39,0.05
YMR041C,-0.44,-0.03,0.16,-0.18,0.08,-0.08,0.06,-0.14,0.09,-0.04,-0.13,0.24,-0.06,0.09,0.43,-0.21,0.06,-0.45,0.31,0.23,0.68,-0.16,-0.29,-0.19
YMR042W,0.25,-0.18,-0.38,0.17,0.43,0.3,0.39,0.34,0.52,-0.6,-0.18,-0.5,-0.16,-0.33,0.18,0.14,0.52,-0.08,0.65,-0.16,0.4,-0.54,-0.58,-0.6
YMR043W,0.82,0.61,0.28,0.17,-0.09,0.18,-0.11,0.09,-0.58,0.23,-0.51,-0.16,-0.4,0.07,0.17,0.24,-0.33,-0.2,0.03,0.75,-0.8,0,-0.23,-0.23
YMR044W,0.55,0.38,0.32,0.04,-0.45,0.01,-0.33,0.09,-0.36,0.29,-0.5,0.17,-0.48,0.09,-0.13,0.35,-0.25,0.16,-0.69,-0.05,-0.69,0.75,0.39,0.32
YMR047C,0.36,0.38,0.36,0.38,-0.57,0.28,0.13,0.07,-0.83,0.36,-0.2,0.13,-0.32,0.18,0.12,0.32,-0.2,-0.06,-0.83,-0.39,0.03,0.3,0.02,-0.02
YMR048W,-0.09,0.39,0.39,0.25,0.01,-0.05,0.07,-0.12,-0.16,0.16,-0.14,0.21,-0.17,0.07,0.18,-0.21,-0.19,-0.43,0.12,0.32,-0.41,-0.12,-0.1,0.01
YMR049C,1.12,1.04,0.72,0.47,0.2,0.32,0.09,0.24,-0.06,-0.39,-0.39,-0.06,-1.33,-0.14,-0.18,0.39,0.23,0.08,-0.09,-0.25,-0.43,-0.31,-0.65,-0.63
YMR052W,0.34,0.25,0.41,-0.33,0.01,-0.18,-0.1,0.21,0.14,-0.68,-0.29,-0.1,-0.12,-0.27,0.35,-0.07,0.35,-0.37,0.03,-0.05,0.68,-0.02,0.1,-0.29
YMR053C,-0.27,0.01,-0.16,-0.14,-0.45,0.04,1.25,-0.01,-0.01,0.04,-0.25,-0.25,-0.58,0.48,0.25,-0.16,-0.07,-0.14,-0.32,0.25,0.4,-0.01,0.04,0.07
YMR054W,-0.35,-0.66,-0.24,0.41,0.46,0.44,0.05,0.11,0.11,-0.06,-0.39,-0.07,0.01,0.11,0.12,0.36,0.45,0.09,-0.24,-0.24,-0.1,-0.24,-0.07,-0.06
YMR055C,-0.17,-0.23,0.26,0.55,-0.26,0.5,-0.44,0.1,0.04,0.1,-0.09,0.35,-0.59,0.12,0.65,0.43,0.43,0.32,-0.19,-0.9,-0.46,-0.19,-0.17,-0.15
YMR056C,-0.28,-0.16,-0.13,0.27,0.67,0.09,0.6,-0.55,0.84,-0.06,0.28,-0.06,0.29,-0.58,0.15,-0.34,0.28,-0.08,0.27,-0.22,0.55,-0.68,-0.58,-0.56
YMR058W,-2.45,-2.78,-2.91,-1.63,-0.88,0.24,1.01,1.28,1.49,0.51,-0.06,-0.26,-0.28,-0.33,0.35,0.9,1.48,1.28,1.21,0.31,0.85,0.42,-0.06,0.31
YMR059W,0.26,0.52,0.16,0.06,-0.63,0.2,-0.17,0.28,-0.2,0.32,-0.11,0.36,-0.57,0.06,0.04,0.1,-0.14,0.11,-0.28,-0.51,-0.01,-0.01,-0.1,0.24
YMR060C,-0.43,0.09,0.03,0.9,-0.16,-0.89,0.36,-0.21,-0.21,-0.184539766,0.21,0.16,-0.04,-0.13,0.04,-0.32,-0.52,-0.04,0.164278849,0.19,0.51,-0.08,0.17,0.39
YMR061W,0.31,0.45,0.25,0.15,-0.29,0.13,-0.22,0.17,-0.66,0.25,0.88,0.23,-1.37,-0.13,-0.29,0.12,-0.1,-0.06,-0.45,0.06,-0.37,0.57,0.19,0.19
YMR062C,0.1,-0.33,0.07,0.03,0.19,-0.39,-0.14,-0.11,-0.16,-0.24,-0.56,0.81,-0.81,0.18,-0.14,-0.18,0.53,0.15,0.32,0.34,0.36,-0.22,-0.07,0.28
YMR063W,-0.12,0.18,0.08,0.21,-0.18,0.23,-0.12,0.2,-0.08,-0.12,-0.04,-0.06,-0.06,-0.04,0.39,0.15,0,-0.04,-0.14,-0.32,0.15,0,-0.1,-0.16
YMR064W,0.31,0.11,0.06,0.04,0.01,0.22,-0.22,0.16,-0.24,0.28,-0.35,0.16,-0.39,0.06,-0.02,0.06,0.07,-0.96,-0.28,0.2,-0.09,0.35,0.25,0.24
YMR065W,-0.17,-0.07,-0.32,-0.24,-0.17,0.25,0.19,0.05,-0.36,-0.14,-0.39,-0.46,-0.48,-0.11,0.17,-0.03,-0.01,0.04,0.01,-0.01,0.28,0.68,0.63,0.67
YMR066W,0.39,0.45,0.22,-0.15,-0.26,-0.21,0.03,0.04,-0.3,0.13,-0.3,0.13,-0.5,0.04,0.13,-0.26,-0.17,0.03,0,0.28,0.21,-0.07,0.16,-0.02
YMR067C,-0.1,0.4,-0.1,0.63,0.53,-0.87,-0.085501578,-0.22,0.44,-0.59,0.11,0.13,0.54,0.41,0.83,-0.84,0.924635899,-0.16,-0.124690588,0.33,-0.704443726,-1.08,0.68,-1.08
YMR068W,0.357339087,0.44,-0.2,-0.15,0.79,-0.87,0.98,0.05616827,0.26,-0.74,0.44,-0.6,0.44,0.09,0.148217036,-0.49,0.239136819,-0.28,-0.298434981,0.62,-0.51242623,-0.82,1.05,-0.95
YMR069W,-0.18,0.56,-0.14,0.55,-0.25,-0.74,0.38,-0.12,0.1,-0.27,0.14,0.35021422,0.26,-0.526861575,0.47,-0.23,0.56,-0.25,0.51,0.27,0.038869401,-1.62,0.332426374,-0.19464842
YMR070W,-0.21,0.17,0.05,-0.14,-0.05,-0.66,0.57,0.089208708,0.57,-0.53,0.39,-0.23,0.26,0.24,0.77,-0.42,0.67,-0.59,0.056427553,0.61,-0.135635378,-0.76,-0.33,-0.39
YMR071C,-0.16,0.22,0.15,1.86,0.73,-0.6,1.04,-2.6,-0.484627817,-1.21,0.44,-0.919106433,0.64,0.675740672,0.79,-0.23,0.78,-0.78,0.457363901,0.54,0.280629678,-0.82,0.22,-1.02
YMR072W,-0.29,0.03,-0.25,-3.73,0.21,-0.38,0.49,0.62,-0.16,-0.05,0.18,0.19,0.21,0.01,0.58,-0.1,0.19,-0.14,0.61,0.41,1.1,-0.36,0.65,-0.03
YMR073C,-0.01,0.44,0.1,1.52,0.449201923,-1.08,0.74,0.13,-0.128898396,-0.01,-0.1,0.36,0.38,0.98,0.081587879,-0.5,-0.100176532,-0.3,0.323839496,0.53,-0.62555437,-1.41,-0.12,-1.65
YMR074C,-0.46,0.15,-0.41,0.48,0.15,-0.53,-0.03,-0.009057908,0.18,-0.25,-0.11,0.62,0.49,-0.29,0.008918493,-0.94,0.18,-0.41,0.62,0.02,1.34,-1.04,0.51,-0.27
YMR075W,0.328344646,0.49,-0.25,1.35,0.48,-1.53,0.37,0.32,-0.09,0.65,0.12,0.65,0.29,0.316765698,-0.33642258,-0.27,-0.732861782,-0.41,-0.050523772,0.299330844,0.165366945,-1.25,0.57,-1.48
YMR076C,-0.45,-0.13,-0.03,-0.29,0.29,-0.59,0.38,1.01,0.33,0.7,0.02,0.42,0.07,-0.18,0.94,-0.96,-0.335104621,-0.23,0.3,0.04,0.345506884,-0.99,-0.03,-0.63
YMR077C,0.314645528,0.22,0.02,0.89,0.13,-1.16,0.93,0.29,0.419602749,0.54,-0.13,0.34,0.57,0.66,0.223226818,-0.76,-0.08237751,-0.37,-0.392397616,0.32,-0.472699969,-1.3,0.17,-1.37
YMR078C,-0.41,0,-0.55,-0.04,0.06,-0.72,0.04,0.206908537,0.34,-0.63,0.31,-0.078232439,0.32,-0.14,0.76,-1,-0.128676638,-0.18,1.12,0.84,1.2,-1,0.04,-0.36
YMR079W,-0.12,-0.1,0.05,0.4,-0.12,0.36,0.11,0,-0.13,0.03,0.35,0.07,0,0.08,0.44,0.14,0.02,0.1,-0.54,-0.32,0.08,-0.28,-0.32,-0.28
YMR080C,0.38,0.22,0.07,0.35,-0.19,0.35,-0.11,0.33,-0.06,0.28,-0.19,0.16,-0.21,0.13,0.07,0.36,-0.33,0.1,-0.29,-0.82,-0.5,0.07,-0.04,-0.15
YMR081C,-0.65,-0.11,-0.32,-0.38,-0.06,0.19,-0.42,0.29,-0.26,0.72,-0.14,-0.03,0.51,-0.35,0.35,-0.07,-0.38,-0.26,0.16,-0.35,0.53,0.59,0.19,0.25
YMR083W,-0.34,-0.42,-0.34,-0.17,-0.09,-0.07,-0.33,-0.04,-0.17,0.4,-0.18,0.46,0.04,0.33,-0.24,0.13,0.15,0.34,-0.21,-0.37,-0.1,0.32,0.49,0.41
YMR084W,-0.1,0.63,0,-0.027034349,0.66,-0.084835986,0.031507836,0.213286469,0.214905816,0.059720599,-0.41,-0.049447492,0.84,0.523600603,0.493807547,-1.07,-0.203896469,-0.734550896,-0.640112438,0.44,0.021181395,-0.77,0.191867365,-0.23
YMR085W,-0.390671374,0.03798144,0.08,-0.485856314,0.194393056,-0.071259804,0.180079622,0.346019182,-0.101989214,-0.287843005,-0.226227855,0.661378794,-0.100423763,-0.441674793,-0.348518082,-0.456408097,0.752802495,-0.08,0.110333272,0.131168038,0.132972067,0.353651215,-0.136934147,0.147027269
YMR086W,0.42,0.37,-0.04,0.07,-0.69,0.16,-0.6,0.16,-0.66,0.43,-0.33,0.33,-0.1,0.84,-0.28,-0.38,-0.3,0.13,-0.43,-0.06,-0.02,0.45,0.3,0.22
YMR087W,0.09,0.01,0.14,0.05,0.3,0.18,-0.18,0.06,0.09,0.08,-0.2,0.42,-0.14,0.15,-0.3,-0.07,0.09,-0.04,-0.16,-0.99,-0.12,0.25,0.23,0.05
YMR088C,-0.08,-0.27,-0.11,0.21,-0.18,0.41,0.73,0.18,0.43,0.14,-0.16,0.02,0.21,0.14,0.39,0,0.1,-0.04,0.05,-1.47,-0.06,-0.23,-0.25,-0.14
YMR089C,-0.08,0.14,-0.03,-0.01,-0.06,0.01,-0.49,0.01,-0.24,0.44,-0.19,0.35,-0.24,0.34,-0.34,-0.03,0.08,0.05,-0.3,-0.28,-0.01,0.34,0.32,0.23
YMR090W,0.09,-0.02,-0.29,-0.11,-0.36,-2.48,-0.05,0.15,-0.09,0.23,-0.09,-0.03,-0.14,0.23,0.51,0.49,0.22,0.44,-0.17,-0.74,0.16,0.51,0.57,0.98
YMR091C,-0.14,-0.1,0,-0.07,-0.24,0.13,-0.09,-0.06,0.06,0.05,-0.17,-0.14,-0.14,-0.17,-0.2,0.09,0.43,-0.07,0.49,-0.37,-0.03,0.36,0.06,0.29
YMR092C,0.18,0.19,0.04,0.03,-0.67,0.06,-0.23,0.01,-0.25,0.47,-0.25,0.34,-0.19,0.29,-0.29,-0.07,-0.41,0.21,-0.53,-0.82,-0.05,0.7,0.57,0.67
YMR093W,0.89,0.63,0.12,0.2,-0.05,0.43,-0.11,0.35,0.02,0.61,-0.42,0.2,-0.78,-0.08,-0.67,0.52,0.14,0.26,-0.25,-0.44,-0.74,-0.12,-0.3,-0.44
YMR094W,0.000905528,0.4,0.54,-0.46,0.21,-0.44,0.12,-0.78,0.16,-0.36,0.38,0.35,0.56,0.86,0.74,-0.54,0.16,-0.78,0.14,0.21,0.78,-0.75,-0.84,-0.65
YMR095C,-0.15,0.43,0.62,-0.27,0.37,-0.95,-0.07,0.014304586,-0.03,-0.77,0.42,0.24,0.65,0.36,0.53,-0.55,-0.03,-0.37,0.39,0.09,0.34,-0.42,-0.42,-0.42
YMR096W,-0.53,0.32,0.1,-0.42,0.07,-0.64,0.28,-0.17,0.15,-0.42,0.2,0.37,0.28,0.16,0.74,-0.5,0.2,-0.71,0.1,0.08,0.94,-0.38,-0.05,-0.17
YMR097C,0.12,0.26,0.39,-0.11,-0.36,-0.34,-0.44,-0.07,-0.13,-0.28,-0.16,0.29,0.03,0.16,-0.04,-0.24,-0.09,-0.51,0.74,-0.01,0.01,0.43,0.43,-0.07
YMR098C,0.16,0.21,-0.03,0.557655113,0.04,-1.06,1.21,-0.47,0.01,-0.65,-0.08,-0.409795256,0.39,0.13,0.55,-1,0,-0.147858752,0.25,0.56,0.65,-0.45,0.03,-0.45
YMR099C,0.58,0.49,0.46,-0.38,0.12,-0.33,0.03,-0.13,0.18,0.08,-0.19,0.62,-0.47,0.19,-0.15,-0.4,0.02,-0.68,-0.23,-0.17,0.07,0.1,-0.05,0.22
YMR100W,0.03,0.21,-0.19,-0.08,0,-0.53,0.25,-0.02,-0.12,-0.36,-0.38,0.43,0.18,-0.08,0.5,-0.58,0.4,-0.05,0.39,0.32,0.8,-0.55,0.16,-0.73
YMR101C,0.37,0.53,0.13,-0.51,0.48,-0.29,0.63,0.39,0.92,0.03,-0.48,0.52,-0.26,-0.66,0.3,-0.44,-0.26,-0.81,0.13,0.03,-0.04,-0.37,-0.04,-0.29
YMR102C,0.11,-0.07,0.5,0.36,-0.25,0.76,0.13,0.75,-0.49,0.24,-0.4,-0.07,-0.16,-0.09,-0.25,0.43,-0.03,0.48,-0.69,-0.38,-0.49,0.06,-0.16,-0.29
YMR104C,0.09,0.33,-0.62,0.045854567,-0.05,-0.244993833,0.41,0.063979458,-0.64,0.400637644,0.28,0.153747357,0.1,-0.060301364,0.33,-1.07,0.01,0.010518768,0.36,-0.32,0.79,0.428419274,-0.697335668,-0.100526203
